"","location","size","wealth","gender","age","education"
"44020",11,5,3,2,0,0
"44021",11,5,3,2,0,0
"44022",11,5,1,2,8,1
"44023",11,6,1,2,12,1
"44024",11,8,1,1,18,2
"44025",11,6,3,1,4,0
"44026",11,6,3,2,10,1
"44027",11,7,4,2,6,0
"44029",11,6,1,1,28,2
"44030",11,19,3,1,16,1
"44031",11,7,3,1,30,0
"44033",11,10,3,1,63,0
"44034",11,6,1,1,7,0
"44035",11,6,3,2,4,0
"44036",11,8,4,1,55,0
"44037",11,6,3,1,7,0
"44038",11,11,3,2,16,1
"44040",11,9,2,1,7,0
"44041",11,6,1,2,6,0
"44042",11,5,1,2,1,0
"44043",11,5,1,2,3,0
"44044",11,9,4,2,5,0
"44045",11,6,3,1,1,0
"44046",11,10,3,1,0,0
"44047",11,8,1,2,10,1
"44048",9,8,4,1,12,1
"44049",9,10,3,2,9,0
"44050",9,9,3,1,3,0
"44051",9,7,5,2,8,0
"44052",9,11,2,2,12,1
"44053",9,13,4,2,15,1
"44054",9,5,3,2,15,1
"44055",9,6,4,2,1,0
"44056",9,7,4,2,8,0
"44057",9,6,3,1,15,1
"44058",9,5,4,2,19,2
"44061",9,5,2,2,16,1
"44062",9,6,2,1,15,1
"44064",9,7,3,2,15,1
"44067",9,6,2,2,6,0
"44069",9,8,3,2,5,0
"44070",9,7,3,2,3,0
"44071",9,5,3,1,0,0
"44072",9,6,5,1,11,1
"44073",9,6,3,1,18,2
"44075",9,8,4,1,7,0
"44076",9,13,2,2,22,1
"44077",9,8,4,1,12,1
"44079",13,5,1,1,5,0
"44081",13,6,1,2,6,0
"44082",13,6,2,2,8,1
"44083",13,7,1,1,6,0
"44084",13,10,2,2,3,0
"44087",13,7,1,1,2,0
"44088",13,5,1,2,15,1
"44089",13,9,1,2,9,0
"44092",13,6,2,1,8,0
"44093",13,6,1,1,3,0
"44094",13,5,1,2,3,0
"44095",13,10,1,1,14,1
"44096",13,11,2,2,6,0
"44098",13,5,1,1,5,0
"44100",13,8,1,1,3,0
"44102",13,5,1,1,0,0
"44103",13,7,1,1,9,1
"44105",13,6,1,2,9,0
"44106",13,5,1,1,3,0
"44111",7,8,2,1,82,2
"44114",7,5,1,1,10,0
"44115",7,9,1,2,13,1
"44116",7,6,3,2,13,1
"44117",7,8,2,2,12,0
"44118",7,7,4,1,19,2
"44119",7,9,1,1,13,0
"44120",7,5,5,1,21,2
"44121",7,6,1,2,10,1
"44122",7,8,1,1,13,1
"44123",7,5,3,1,9,0
"44124",7,8,5,1,6,0
"44126",7,6,1,1,60,0
"44127",7,6,3,2,8,0
"44128",7,19,4,1,14,1
"44132",7,7,2,1,14,1
"44133",7,6,2,1,6,0
"44139",9,7,2,1,5,0
"44140",9,7,3,2,5,0
"44143",9,6,1,2,60,0
"44145",9,5,3,2,0,0
"44147",9,7,2,1,2,0
"44149",9,5,2,2,2,0
"44150",9,9,2,2,10,0
"44152",9,8,2,2,12,1
"44153",9,8,3,2,6,1
"44163",9,6,3,2,6,0
"44165",2,5,2,1,8,0
"44166",2,7,1,2,3,0
"44168",2,7,1,1,13,0
"44170",2,5,2,1,8,0
"44173",2,5,1,1,16,0
"44177",2,6,1,1,7,0
"44181",2,5,1,2,3,0
"44185",2,5,1,1,2,0
"44190",2,7,1,1,2,0
"44191",2,9,1,2,0,0
"44192",2,5,2,2,2,0
"44195",11,5,4,1,10,1
"44197",11,8,5,1,13,1
"44199",11,12,5,2,13,2
"44200",11,8,5,1,17,3
"44201",11,15,4,1,16,1
"44203",11,8,4,2,9,0
"44205",11,5,4,1,6,0
"44209",11,6,3,1,11,1
"44210",11,9,5,1,19,2
"44212",11,5,4,1,22,2
"44215",11,10,5,1,22,3
"44216",11,7,4,2,10,1
"44217",11,6,4,1,22,2
"44220",11,5,4,2,7,0
"44224",11,7,5,2,8,0
"44225",2,7,2,1,10,0
"44228",2,6,1,1,4,0
"44231",2,9,3,1,7,0
"44232",2,5,2,2,8,0
"44233",2,8,1,2,62,0
"44234",2,6,2,2,15,1
"44235",2,5,1,2,4,0
"44238",2,5,1,2,1,0
"44239",2,9,1,1,1,0
"44240",2,9,2,2,3,0
"44248",2,8,2,2,5,0
"44254",2,5,2,1,1,0
"44256",2,7,4,1,6,0
"44258",2,9,3,2,13,1
"44259",2,6,2,2,5,9
"44260",2,6,3,1,5,0
"44262",2,6,2,1,2,0
"44263",2,5,2,2,4,0
"44265",2,10,2,2,15,1
"44266",2,6,1,2,8,0
"44269",2,5,3,1,1,0
"44270",2,8,4,2,14,1
"44272",2,5,2,1,2,0
"44273",2,6,4,2,6,0
"44274",2,9,3,1,6,0
"44275",2,5,2,2,0,0
"44276",2,5,1,2,55,0
"44280",2,5,3,1,0,0
"44281",3,6,5,2,8,1
"44282",3,6,1,1,11,0
"44284",3,6,2,1,1,0
"44286",3,8,4,1,19,2
"44287",3,5,5,1,5,0
"44288",3,7,2,2,7,0
"44289",3,6,3,2,4,0
"44291",3,10,3,1,17,2
"44295",3,7,3,1,35,1
"44296",3,14,1,2,21,2
"44299",3,5,3,1,26,2
"44300",3,5,3,1,10,0
"44301",3,5,4,2,7,1
"44304",3,5,5,2,13,1
"44307",3,11,3,2,23,1
"44308",3,5,4,2,3,0
"44310",11,20,5,1,17,2
"44311",11,12,5,2,21,2
"44316",11,8,5,1,7,1
"44317",11,7,4,1,14,1
"44318",11,14,5,1,16,1
"44319",11,5,5,2,0,0
"44320",11,14,5,2,17,2
"44324",11,9,5,2,13,1
"44326",11,5,5,2,5,0
"44327",11,5,5,2,3,0
"44329",11,5,5,1,23,2
"44330",11,6,5,1,8,1
"44333",11,9,5,1,13,1
"44334",11,5,5,2,4,0
"44335",11,9,5,1,22,2
"44336",11,7,4,2,8,1
"44338",11,5,5,1,2,0
"44342",8,7,4,2,16,1
"44347",8,7,3,2,12,1
"44349",8,5,3,2,9,0
"44353",8,7,4,1,5,0
"44355",8,7,4,2,26,0
"44356",8,6,3,1,18,1
"44359",8,6,4,1,23,2
"44363",8,5,3,2,11,1
"44365",8,6,5,1,15,0
"44366",8,5,4,2,9,1
"44367",8,6,3,1,9,0
"44368",8,6,5,1,18,2
"44369",4,8,1,1,12,0
"44374",4,9,2,1,1,0
"44376",4,5,2,2,7,0
"44380",4,6,1,1,14,1
"44381",4,6,2,1,7,0
"44393",4,6,2,1,9,0
"44399",9,5,1,2,18,0
"44400",9,15,1,2,40,0
"44401",9,7,1,2,5,0
"44402",9,9,1,2,10,1
"44403",9,5,2,2,10,0
"44404",9,9,2,1,9,0
"44407",9,5,2,2,5,0
"44409",9,8,1,2,36,0
"44410",9,5,1,1,0,0
"44412",9,7,1,1,8,0
"44414",9,7,2,1,4,0
"44417",9,6,1,1,3,0
"44418",9,5,2,2,0,0
"44419",9,12,2,2,22,0
"44420",9,12,2,2,15,1
"44424",9,10,1,1,12,0
"44425",9,5,1,1,1,0
"44428",2,5,4,1,34,2
"44430",2,8,3,2,5,0
"44434",2,6,4,2,0,0
"44438",2,6,4,1,7,0
"44440",2,6,3,2,13,1
"44442",2,9,3,2,12,1
"44443",2,6,5,2,13,1
"44444",2,6,4,2,3,0
"44447",2,5,1,1,12,1
"44448",2,9,5,2,8,0
"44449",2,5,3,2,19,2
"44450",2,6,4,1,9,0
"44451",2,7,3,1,9,0
"44452",2,5,2,2,9,0
"44454",2,8,4,1,6,0
"44455",2,18,3,1,32,2
"44457",2,5,4,1,0,0
"44459",15,5,2,1,9,0
"44462",15,7,2,1,0,0
"44464",15,5,1,2,1,0
"44465",15,8,1,1,4,0
"44466",15,6,4,1,8,0
"44474",15,7,2,2,4,0
"44476",15,8,1,1,13,1
"44477",15,8,1,1,41,1
"44478",15,5,1,2,0,0
"44479",15,7,1,2,8,0
"44480",15,5,2,1,3,0
"44482",15,5,1,1,6,1
"44483",15,6,1,1,4,0
"44484",15,6,1,2,7,1
"44485",8,7,1,1,12,1
"44486",8,7,2,2,7,1
"44488",8,9,2,2,28,1
"44489",8,6,2,1,7,0
"44491",8,5,1,1,29,2
"44492",8,11,2,2,15,1
"44493",8,7,1,2,8,1
"44494",8,14,2,1,35,2
"44496",8,7,3,2,8,0
"44497",8,5,1,2,2,0
"44498",8,8,3,2,50,0
"44499",8,12,2,2,8,0
"44500",8,6,1,1,7,0
"44501",8,5,1,1,50,0
"44503",8,5,2,2,50,0
"44505",8,6,2,2,8,0
"44506",8,5,2,2,13,1
"44507",8,10,2,2,2,0
"44508",8,8,2,2,10,0
"44512",8,8,2,1,7,0
"44513",8,5,1,2,8,0
"44514",8,5,2,1,71,0
"44515",2,6,3,1,12,0
"44517",2,7,3,1,16,2
"44518",2,6,4,2,10,1
"44519",2,6,3,2,11,1
"44520",2,11,3,2,13,1
"44522",2,6,4,2,1,0
"44523",2,7,3,1,7,0
"44524",2,6,5,1,18,2
"44527",2,6,3,2,18,2
"44531",2,5,2,2,2,0
"44533",2,5,3,1,11,0
"44534",2,7,4,2,9,1
"44536",2,8,2,1,15,1
"44541",2,6,4,2,3,0
"44544",4,5,2,1,4,0
"44546",4,6,1,1,5,0
"44547",4,5,2,1,7,1
"44553",4,8,1,1,13,1
"44557",4,7,1,1,3,0
"44560",4,6,1,1,4,0
"44561",4,6,1,1,3,0
"44565",4,6,1,1,3,0
"44568",4,7,2,1,13,0
"44571",4,6,1,1,14,0
"44574",11,7,5,1,6,0
"44575",11,6,4,2,11,1
"44576",11,8,4,1,5,0
"44577",11,8,4,1,3,0
"44586",11,5,5,1,5,0
"44587",11,12,5,2,12,1
"44588",11,6,4,1,17,2
"44592",11,6,5,1,3,0
"44594",11,6,4,2,13,1
"44596",11,6,5,1,7,0
"44598",11,5,5,2,18,0
"44599",11,6,4,1,7,0
"44602",11,5,5,2,0,0
"44604",2,5,2,1,3,0
"44605",2,6,1,1,2,0
"44609",2,7,2,2,5,0
"44611",2,5,2,2,0,0
"44614",2,6,2,2,2,0
"44615",2,5,2,2,1,0
"44616",2,7,1,2,6,0
"44618",2,5,1,1,0,0
"44620",2,7,1,1,12,1
"44621",2,5,2,1,3,0
"44622",2,6,1,2,2,0
"44623",2,7,2,2,2,0
"44624",2,5,1,1,1,0
"44627",2,7,1,2,10,0
"44630",2,5,2,1,6,0
"44632",2,5,3,1,9,0
"44633",2,6,2,2,3,0
"44635",2,6,2,1,6,0
"44636",2,6,2,2,5,0
"44638",2,5,2,1,1,0
"44640",2,5,1,1,14,0
"44644",2,5,1,1,0,0
"44645",2,7,1,2,3,0
"44648",2,7,2,1,9,0
"44649",2,5,1,2,55,0
"44655",2,5,1,1,5,0
"44657",2,8,1,1,13,0
"44663",3,5,1,1,13,1
"44664",3,5,3,2,32,3
"44665",3,6,2,1,27,1
"44666",3,9,1,1,7,0
"44667",3,6,2,1,3,0
"44669",3,9,2,1,13,1
"44670",3,7,2,2,3,0
"44671",3,8,2,2,11,1
"44672",3,6,3,2,2,0
"44673",3,7,2,2,5,0
"44674",3,8,1,2,6,0
"44675",3,9,1,2,1,0
"44676",3,6,5,2,8,0
"44677",3,7,2,1,9,0
"44678",3,5,3,1,8,0
"44679",3,11,2,2,30,1
"44681",3,5,2,1,65,0
"44683",3,7,3,2,9,0
"44685",3,6,2,1,6,0
"44686",3,6,1,1,8,0
"44688",3,6,2,1,0,0
"44689",3,5,1,1,3,0
"44690",3,5,2,1,6,0
"44691",3,6,2,1,6,0
"44693",14,7,1,1,23,2
"44694",14,5,2,1,5,0
"44695",14,9,2,2,14,1
"44698",14,10,1,2,14,0
"44699",14,9,1,1,28,2
"44700",14,7,1,1,6,0
"44701",14,9,1,2,10,0
"44702",14,6,1,1,5,0
"44703",14,14,2,2,38,1
"44704",14,5,1,1,59,2
"44706",14,9,3,1,16,1
"44707",14,7,1,1,7,0
"44708",14,5,1,1,8,0
"44709",14,8,2,1,14,1
"44714",14,11,1,1,32,0
"44715",14,10,1,1,8,0
"44717",14,6,1,1,4,0
"44718",14,9,2,1,7,0
"44719",14,9,2,2,32,0
"44720",14,6,2,2,5,0
"44721",14,7,1,2,4,0
"44722",1,5,1,1,30,1
"44723",1,5,1,1,7,0
"44724",1,8,1,2,12,0
"44731",1,5,1,2,2,0
"44739",1,6,1,2,4,0
"44742",1,5,1,2,7,0
"44743",1,6,2,2,80,1
"44744",1,6,1,2,9,0
"44746",1,5,1,1,12,1
"44747",1,5,1,1,3,0
"44752",8,9,2,2,14,2
"44753",8,8,4,1,17,2
"44757",8,5,2,2,3,0
"44763",8,5,4,2,6,1
"44765",8,7,3,1,9,0
"44770",8,9,4,1,3,0
"44772",8,7,4,2,8,1
"44776",8,9,3,2,15,1
"44779",8,6,4,2,13,2
"44781",8,5,3,2,0,0
"44782",14,5,1,2,0,0
"44783",14,7,1,1,10,1
"44785",14,8,1,2,5,0
"44787",14,7,1,1,5,0
"44793",14,7,1,1,16,1
"44794",14,6,1,1,3,0
"44795",14,5,1,1,0,0
"44798",14,7,2,2,18,1
"44800",14,5,1,2,63,0
"44801",14,8,1,1,9,0
"44803",14,6,1,1,8,0
"44804",14,5,3,2,0,0
"44805",14,6,1,2,8,0
"44806",14,5,1,2,1,0
"44808",14,6,1,1,1,0
"44809",14,5,1,1,0,0
"44812",7,10,3,2,13,2
"44813",7,8,3,2,7,1
"44814",7,9,2,2,6,0
"44815",7,6,2,2,7,0
"44819",7,7,3,2,13,1
"44821",7,7,1,1,2,0
"44823",7,7,3,1,3,0
"44825",7,8,2,1,14,1
"44826",7,7,3,1,21,2
"44827",7,6,1,2,9,0
"44831",7,6,3,1,3,0
"44832",7,5,1,2,76,0
"44837",5,7,2,2,4,0
"44838",5,7,2,1,9,1
"44839",5,7,2,2,10,1
"44841",5,8,3,1,0,0
"44842",5,7,2,1,4,0
"44844",5,5,4,1,0,0
"44845",5,10,2,2,10,0
"44846",5,5,3,1,28,0
"44847",5,13,3,1,12,1
"44848",5,9,5,2,11,0
"44849",5,7,4,1,11,1
"44851",5,5,3,1,32,2
"44852",5,6,1,1,1,0
"44853",5,11,3,1,5,0
"44855",5,9,3,1,9,1
"44856",5,6,2,1,0,0
"44857",5,5,1,1,0,0
"44858",5,7,2,1,7,0
"44859",5,8,2,1,7,0
"44860",5,6,1,1,18,0
"44862",5,10,4,2,2,0
"44864",5,5,3,2,6,0
"44865",5,7,1,1,4,0
"44866",5,7,2,1,6,0
"44873",5,11,3,1,6,0
"44875",5,6,3,2,5,1
"44877",5,5,3,2,4,0
"44878",5,9,3,1,9,0
"44880",5,7,3,1,4,0
"44881",5,7,2,1,7,1
"44883",5,9,3,2,13,1
"44884",5,7,4,2,10,1
"44886",5,7,1,2,1,0
"44887",5,6,3,1,5,0
"44890",5,10,3,1,17,0
"44892",5,8,2,2,7,0
"44893",5,5,2,2,1,0
"44895",5,6,3,1,5,0
"44896",10,6,4,2,6,1
"44897",10,5,3,2,1,0
"44898",10,5,4,1,13,1
"44900",10,9,2,1,11,0
"44902",10,7,4,1,5,0
"44906",10,9,4,2,20,2
"44909",10,8,3,1,18,1
"44910",10,5,3,1,0,0
"44912",10,10,4,2,16,1
"44914",10,14,3,2,15,1
"44916",10,6,5,1,7,0
"44917",10,10,4,1,23,2
"44918",10,9,5,1,14,1
"44922",10,5,4,2,0,0
"44925",10,7,5,2,6,0
"44926",5,10,5,1,4,0
"44928",5,5,3,1,17,1
"44933",5,5,3,1,4,0
"44934",5,8,2,1,16,1
"44936",5,5,2,2,3,0
"44939",5,5,1,2,4,0
"44941",5,6,2,2,8,0
"44945",5,5,2,1,13,1
"44946",5,7,1,2,6,0
"44949",5,8,1,2,7,0
"44951",5,7,1,1,9,0
"44962",11,10,5,2,9,0
"44965",11,7,5,2,4,0
"44966",11,12,5,2,17,1
"44967",11,5,4,1,9,1
"44968",11,5,4,1,0,0
"44969",11,10,5,2,12,2
"44975",11,6,5,2,3,0
"44980",11,9,4,2,16,2
"44982",11,6,4,2,4,0
"44983",11,15,3,1,23,2
"44986",10,10,3,1,14,1
"44990",10,7,1,2,7,0
"44992",10,7,1,1,10,1
"44993",10,8,2,2,2,0
"44994",10,13,4,1,21,2
"44995",10,6,2,2,0,0
"44998",10,7,3,1,7,1
"45000",10,6,3,2,4,0
"45001",10,7,4,2,5,0
"45005",10,8,4,2,11,1
"45006",10,6,3,1,6,0
"45007",10,9,3,2,16,2
"45008",10,7,3,1,1,0
"45011",10,10,3,1,12,0
"45013",3,7,1,1,38,1
"45015",3,7,1,2,5,0
"45016",3,8,1,1,6,0
"45020",3,6,2,2,3,0
"45021",3,5,1,2,4,0
"45022",3,6,1,2,8,1
"45023",3,5,1,2,2,0
"45024",3,10,3,1,25,1
"45025",3,8,1,2,15,0
"45029",3,6,1,2,23,0
"45030",3,9,1,1,3,0
"45031",3,9,1,1,30,1
"45032",3,9,3,1,11,1
"45033",3,7,1,2,2,0
"45034",3,8,2,1,11,0
"45037",3,5,1,1,13,0
"45040",3,10,2,2,23,1
"45041",3,5,1,1,6,0
"45042",13,9,1,1,15,1
"45047",13,10,1,2,4,0
"45052",13,14,2,1,13,1
"45056",13,5,1,2,3,0
"45057",13,5,1,1,0,0
"45059",13,7,1,2,2,0
"45060",13,6,1,1,4,0
"45061",13,5,1,1,5,0
"45063",12,5,1,2,49,0
"45064",12,10,2,2,12,1
"45065",12,5,1,2,1,0
"45067",12,6,2,2,3,0
"45068",12,7,2,2,5,0
"45069",12,8,2,2,5,0
"45070",12,6,2,2,0,0
"45071",12,8,2,2,9,0
"45072",12,6,1,2,2,0
"45074",12,6,2,1,11,1
"45075",12,5,1,2,1,0
"45076",12,9,2,2,11,1
"45077",12,7,1,1,6,0
"45078",12,8,3,2,6,0
"45080",12,10,2,2,14,1
"45081",12,5,1,1,1,0
"45082",12,10,2,1,10,0
"45083",12,5,1,2,0,0
"45085",12,8,2,2,9,0
"45086",12,6,2,2,9,0
"45088",12,5,1,2,7,1
"45089",7,5,3,1,5,0
"45090",7,10,3,2,4,0
"45091",7,9,2,1,4,0
"45092",7,5,1,2,5,1
"45094",7,10,3,1,13,1
"45095",7,7,2,1,8,0
"45098",7,9,2,1,6,0
"45099",7,5,1,2,0,0
"45101",7,7,1,1,17,1
"45102",7,6,1,1,0,0
"45103",7,7,2,1,6,0
"45104",7,6,2,1,3,0
"45105",7,9,2,1,13,1
"45107",7,7,1,1,17,1
"45109",7,10,2,1,16,1
"45110",7,11,1,1,14,1
"45112",7,7,1,2,10,1
"45114",7,8,2,1,23,0
"45115",7,5,3,1,7,0
"45116",7,9,3,1,9,0
"45117",7,13,2,1,22,2
"45118",10,16,2,1,25,2
"45119",10,6,1,2,4,0
"45120",10,5,1,1,1,0
"45122",10,5,2,1,3,0
"45124",10,11,3,1,16,2
"45125",10,7,3,2,5,0
"45126",10,8,1,2,3,0
"45127",10,8,1,1,7,1
"45128",10,10,2,2,21,2
"45129",10,5,2,1,27,2
"45130",10,5,1,1,35,1
"45131",10,9,2,1,7,0
"45132",10,9,2,1,6,1
"45133",10,13,3,1,5,0
"45134",10,7,1,2,5,0
"45135",10,7,1,1,0,0
"45136",10,9,2,2,9,0
"45137",10,11,3,1,10,1
"45140",10,15,1,1,16,1
"45142",10,5,1,1,15,1
"45143",10,10,1,2,39,1
"45144",10,15,1,1,30,2
"45146",2,5,3,1,1,0
"45147",2,6,3,1,21,2
"45149",2,5,3,1,2,0
"45150",2,9,4,1,3,0
"45153",2,5,3,2,0,0
"45154",2,8,4,2,7,0
"45156",2,5,4,2,2,0
"45158",2,5,4,2,15,1
"45159",2,7,4,2,7,0
"45161",2,10,3,1,6,0
"45162",2,8,3,1,10,1
"45165",2,5,3,1,17,1
"45168",2,9,3,2,4,0
"45169",2,5,4,1,1,0
"45170",2,7,3,2,9,0
"45172",2,7,4,2,6,0
"45173",2,8,3,1,14,1
"45174",2,6,3,1,10,0
"45176",14,5,4,1,7,0
"45177",14,6,3,1,13,1
"45178",14,7,5,1,5,0
"45179",14,6,4,1,6,0
"45180",14,5,2,1,0,0
"45181",14,6,3,2,1,0
"45182",14,6,4,1,9,1
"45187",14,7,5,1,14,1
"45188",14,13,4,1,8,1
"45189",14,10,3,1,11,1
"45191",14,15,3,2,15,1
"45196",14,5,3,2,51,0
"45197",14,6,4,1,0,0
"45198",14,8,2,1,13,1
"45200",14,7,3,1,5,0
"45201",14,20,4,1,10,1
"45202",10,6,2,1,3,0
"45203",10,7,2,2,8,0
"45204",10,16,2,1,16,1
"45206",10,5,1,2,2,0
"45208",10,7,1,2,8,0
"45209",10,5,1,2,1,0
"45210",10,5,3,1,3,0
"45211",10,7,2,2,5,0
"45214",10,6,1,1,6,0
"45215",10,10,3,1,8,1
"45216",10,8,2,1,6,0
"45218",10,7,3,1,7,0
"45219",10,6,2,2,10,0
"45220",10,7,1,1,10,1
"45223",10,6,2,1,2,0
"45224",10,7,1,1,4,0
"45225",10,6,1,1,6,0
"45226",10,6,2,1,10,0
"45227",10,6,2,2,48,1
"45230",10,9,2,1,9,0
"45231",10,6,2,1,7,0
"45234",10,5,1,1,4,0
"45235",10,6,2,1,5,0
"45237",10,7,1,2,2,0
"45238",10,7,3,1,15,1
"45239",10,7,3,1,9,0
"45240",10,6,3,1,15,1
"45241",10,11,2,1,18,2
"45242",10,9,2,1,0,0
"45246",10,7,2,1,13,1
"45248",10,8,2,1,5,0
"45249",10,9,1,1,20,1
"45251",10,6,4,1,5,0
"45253",10,10,3,1,16,1
"45254",10,9,2,1,40,3
"45256",10,7,2,1,8,0
"45260",11,6,5,1,0,0
"45262",11,5,5,1,6,1
"45264",11,5,5,2,8,0
"45265",11,5,5,2,16,2
"45266",11,9,5,1,15,1
"45267",11,9,5,2,13,2
"45268",11,8,4,2,2,0
"45269",11,6,5,2,14,1
"45271",11,10,3,1,14,1
"45274",11,5,4,2,1,0
"45275",11,5,4,2,0,0
"45277",11,7,5,1,22,1
"45280",11,12,5,2,19,1
"45281",11,7,5,1,13,1
"45283",11,9,5,1,4,0
"45285",11,6,4,2,8,1
"45286",11,6,5,1,4,0
"45287",14,11,4,1,20,2
"45289",14,5,4,2,10,0
"45290",14,6,3,1,31,2
"45291",14,9,1,1,12,1
"45292",14,9,3,1,7,0
"45298",14,8,4,2,11,1
"45299",14,5,4,1,11,0
"45300",14,7,3,2,12,1
"45303",14,8,5,1,14,1
"45304",14,6,2,1,6,0
"45305",14,9,4,2,22,0
"45306",14,6,3,2,7,0
"45307",14,7,5,2,6,0
"45308",14,7,2,1,4,0
"45310",14,6,2,2,50,1
"45312",14,6,3,1,10,0
"45313",14,6,3,2,4,0
"45314",9,5,2,1,30,0
"45317",9,8,2,1,13,1
"45319",9,5,1,1,0,0
"45320",9,7,4,1,5,0
"45321",9,8,2,2,5,0
"45323",9,5,2,1,4,0
"45326",9,7,2,2,17,1
"45328",9,6,1,1,8,0
"45333",9,10,1,2,3,0
"45334",9,5,1,2,2,0
"45336",9,5,2,2,3,0
"45337",9,6,1,1,5,0
"45340",9,8,1,2,8,0
"45342",4,7,1,1,5,0
"45346",4,5,1,1,5,0
"45349",4,8,1,1,9,1
"45351",4,9,1,2,22,0
"45352",4,6,2,2,0,0
"45355",4,5,1,1,13,1
"45364",4,7,2,2,13,0
"45370",4,5,1,1,3,0
"45371",4,6,1,2,3,0
"45372",11,8,5,1,3,0
"45374",11,7,5,2,14,2
"45375",11,5,4,1,4,0
"45376",11,7,5,1,5,0
"45377",11,8,4,1,17,2
"45379",11,5,4,2,6,0
"45381",11,6,5,2,3,0
"45392",11,6,5,2,6,1
"45396",11,9,4,1,12,1
"45397",11,6,4,1,1,0
"45398",11,8,4,1,11,1
"45402",8,6,2,2,5,0
"45404",8,7,1,2,6,0
"45405",8,6,2,1,6,0
"45406",8,7,2,2,7,0
"45408",8,10,2,2,8,0
"45411",8,6,1,1,0,0
"45414",8,5,2,2,6,0
"45416",8,6,4,1,0,0
"45424",8,7,3,2,4,0
"45425",8,6,2,1,22,0
"45427",8,6,2,1,27,2
"45428",8,5,1,2,10,0
"45430",12,7,2,1,4,0
"45431",12,8,3,2,3,0
"45432",12,7,3,2,7,0
"45433",12,14,4,2,14,2
"45434",12,7,3,1,8,0
"45435",12,7,2,1,3,0
"45436",12,6,3,1,9,1
"45437",12,10,1,1,14,0
"45438",12,10,2,2,13,1
"45439",12,8,3,2,18,1
"45440",12,6,1,1,11,1
"45441",12,5,3,1,3,0
"45442",12,8,2,1,13,1
"45443",12,6,3,1,8,0
"45444",12,6,2,1,9,0
"45445",12,7,3,1,11,1
"45447",12,6,3,1,7,0
"45448",12,8,3,2,12,0
"45450",12,5,2,1,1,0
"45452",12,5,5,1,4,0
"45453",12,6,3,2,8,0
"45454",12,6,2,1,2,0
"45455",12,9,3,1,7,0
"45456",12,5,3,2,9,0
"45457",12,8,3,1,13,1
"45458",12,7,2,2,4,0
"45461",11,5,3,1,1,0
"45462",11,6,1,2,3,0
"45463",11,5,2,1,1,0
"45465",11,7,1,2,27,0
"45468",11,7,2,2,15,1
"45472",11,6,3,1,5,0
"45476",11,5,1,2,7,0
"45479",11,5,2,1,0,0
"45482",11,5,2,2,4,0
"45486",11,6,1,1,19,2
"45488",10,8,3,2,1,0
"45489",10,9,2,2,1,0
"45490",10,9,3,2,14,1
"45491",10,7,2,1,6,0
"45496",10,9,3,2,0,0
"45499",10,11,2,2,16,1
"45500",10,6,2,1,6,0
"45501",10,9,3,2,18,2
"45502",10,9,4,1,11,1
"45503",10,7,2,1,10,1
"45505",10,10,3,2,11,0
"45506",10,7,4,2,9,0
"45507",10,9,2,1,6,1
"45508",10,5,3,2,15,1
"45509",10,7,3,1,14,1
"45510",10,6,3,2,7,0
"45511",10,8,1,2,13,1
"45512",10,7,4,1,11,1
"45513",10,17,1,1,23,0
"45515",12,7,1,2,2,0
"45516",12,12,2,1,10,1
"45517",12,5,2,2,13,1
"45519",12,9,1,1,8,0
"45520",12,5,2,2,48,0
"45521",12,5,2,2,97,0
"45522",12,6,1,2,1,0
"45523",12,8,2,2,17,1
"45524",12,8,2,2,23,0
"45526",12,8,1,2,9,0
"45527",12,6,3,2,4,0
"45528",12,5,1,2,11,1
"45529",12,8,2,2,13,1
"45530",12,9,1,1,4,0
"45531",12,5,1,2,60,0
"45533",12,11,2,2,21,1
"45534",12,6,1,1,2,0
"45535",12,5,3,2,26,2
"45536",12,9,1,1,13,1
"45538",12,11,2,1,12,1
"45539",12,10,3,2,12,1
"45540",12,5,1,1,6,0
"45541",12,7,1,1,8,0
"45542",12,6,2,2,3,0
"45545",7,7,2,1,7,0
"45546",7,7,1,1,5,0
"45547",7,7,1,1,5,9
"45548",7,5,1,2,1,0
"45549",7,5,1,2,8,0
"45550",7,9,1,1,31,2
"45551",7,5,1,1,2,0
"45552",7,14,1,1,13,1
"45554",7,7,2,1,7,0
"45555",7,10,1,1,5,0
"45557",7,10,2,2,17,1
"45558",7,7,1,1,20,0
"45560",7,6,1,2,3,0
"45561",7,7,2,1,23,0
"45562",7,7,1,2,6,0
"45563",7,7,1,2,11,1
"45565",7,8,1,1,1,0
"45568",7,10,1,2,10,0
"45570",7,6,1,1,7,0
"45571",7,9,1,2,9,1
"45572",7,6,1,2,5,0
"45573",7,8,1,2,6,0
"45574",12,8,4,1,8,0
"45576",12,6,2,1,5,0
"45579",12,10,3,2,12,1
"45580",12,6,3,2,9,0
"45581",12,5,3,2,0,0
"45582",12,7,3,2,7,0
"45583",12,13,4,2,24,2
"45587",12,9,3,1,11,0
"45588",12,18,3,2,34,0
"45589",12,7,4,2,27,2
"45590",12,7,2,1,22,2
"45592",12,7,3,2,13,0
"45594",12,9,2,2,12,0
"45596",12,10,2,1,10,1
"45599",12,5,3,2,3,0
"45600",12,7,3,1,0,0
"45601",12,10,4,2,1,0
"45603",12,6,4,2,4,0
"45606",2,8,3,1,18,1
